Gene,loci,Training_Score,XGB_Score,Median_Pvalue,Gene_type,rsID_LEAD_SNP,minTRAIT
SNF8,707,,0.817428112030029,0.0000000000000000000694,protein_coding,NA,PP
TTLL6,707,,0.612384736537933,0.0000000000000000114633,protein_coding,"rs72831855, rs585736",PP
ZNF652,708,,0.725269258022308,0.000000000000000000000000000000000186405,protein_coding,rs12940887,DBP
ACOX1,709,,0.83600640296936,0.00000000000758,protein_coding,rs2467099,DBP
FBF1,709,,0.782902717590332,0.000000000008785,protein_coding,rs2608882,DBP
MRPL38,709,,0.56226509809494,0.0000000000147,protein_coding,NA,DBP
CHD3,710,,0.765513956546783,0.0000000000000000000004575,protein_coding,NA,PP
CLDN7,710,,0.738345980644226,0.000000000000000000000000109,protein_coding,NA,SBP
EIF4A1,710,,0.700228333473206,0.000000000000000148,protein_coding,NA,SBP
ELP5,710,,0.566416382789612,0.0000000000000000000000000811,protein_coding,NA,SBP
FXR2,710,,0.774420857429504,0.000000000000000213,protein_coding,NA,SBP
KDM6B,710,0.75,0.781917095184326,0.0000000000000000000000383,protein_coding,rs62059712,PP
LSMD1,710,,0.0999799519777298,0.0000000000000000000000000000000138,protein_coding,rs74439044,DBP
MPDU1,710,,0.470442593097687,0.000000000000000193,protein_coding,NA,SBP
PER1,710,0.75,0.7479088306427,0.000000133,protein_coding,NA,DBP
PHF23,710,,0.758419811725617,0.000000000000000000000000372,protein_coding,NA,SBP
RP11-599B13.6,710,,0.613744854927063,0.0000000827,protein_coding,NA,"DBP,SBP"
SENP3,710,,0.781872749328613,0.000000000000000203,protein_coding,rs4968212,SBP
SHBG,710,1,0.827918469905853,0.000000000000000312,protein_coding,NA,SBP
SLC2A4,710,1,0.937248229980469,0.000000000000000001522,protein_coding,"rs5417, rs5418",SBP
SNORA67,710,,0.102194614708424,0.000000000000000148,snoRNA,NA,SBP
SNORA67,710,,0.102194614708424,0.000000000000000148,processed_transcript,NA,SBP
TNFSF12,710,0.75,0.710920214653015,0.000000000000000000128,protein_coding,"rs9899183, rs4511593",SBP
TP53,710,0.75,0.804182291030884,0.000000000000000000000000000128,protein_coding,rs78378222,PP
VAMP2,710,0.75,0.701716601848602,0.000000168,protein_coding,NA,"DBP, SBP"
FHOD3,711,,0.741486549377441,0.0000000000198,protein_coding,"rs138340381, rs61735998",PP
MAPK4,712,,0.759204566478729,0.000000000000127,protein_coding,"rs61148001, rs745821, rs4939993, rs57091267","DBP,SBP"
WDR7,713,,0.755336403846741,0.000000000000000191,protein_coding,rs10048404,SBP
BCL2,714,0.75,0.721747159957886,0.00000000582,protein_coding,rs12454712,SBP
DNMT1,715,,0.801815748214722,0.000000000000000000000081,protein_coding,rs10409243,SBP
S1PR2,715,,0.63608580827713,,protein_coding,NA,""
DKFZP761J1410,716,,0.46586537361145,0.000000000001064,protein_coding,NA,DBP
ELAVL3,716,,0.724934041500092,0.00000000146,protein_coding,rs17638167,SBP
KANK2,716,,0.842578291893005,0.00000000000371,protein_coding,"rs111427795, rs3185010, rs74179970, rs12976810","DBP,SBP, PP"
LDLR,716,1,0.889687180519104,0.00000000000208,protein_coding,rs17248727,PP
RGL3,716,,0.718327701091766,0.000000000158,protein_coding,"rs318719, rs2291516, rs160838, rs167479",DBP
SPC24,716,,0.682762503623962,,protein_coding,NA,DBP
DAZAP1,717,,0.752793371677399,0.0000000000427,protein_coding,rs3760994,PP
NOTCH3,718,,0.919244945049286,0.00000000000000006225,protein_coding,"rs10418305, rs7408868, rs34547756",PP
HAUS8,719,,0.7428337931633,0.0000000000000000000223,protein_coding,NA,DBP
MYO9B,719,1,0.791998624801636,0.0000000000000000000000162,protein_coding,"rs55957788, rs7246865, rs1077795",DBP
ATP13A1,720,,0.737713575363159,,protein_coding,NA,""
ZNF101,720,,0.715965986251831,0.0000000000000672,protein_coding,rs2304130,DBP
ATP8B3,721,,0.566567599773407,0.0000000159,protein_coding,NA,SBP
KLF16,721,,0.598156809806824,0.0000000231,protein_coding,NA,SBP
REXO1,721,,0.51743358373642,0.00000000282,protein_coding,"rs749109, rs12460791",SBP
AMH,722,0.75,0.654926896095276,0.0000000000000448,protein_coding,rs10407022,PP
DOT1L,722,,0.85440057516098,0.0000000000000000000000178,protein_coding,"rs55678414, rs2302061, rs740406",PP
PLEKHJ1,722,,0.46711665391922,0.000000000000000000000000000002095,protein_coding,rs740406,PP
SF3A2,722,,0.784150540828705,0.0000000000000000226,protein_coding,NA,PP
CCNE1,723,,0.788312792778015,0.00000000000000000003925,protein_coding,rs997669,DBP
POP4,723,,0.632008850574493,0.000000000212,protein_coding,"rs3786516, rs12984624","DBP, SBP"
FBXO17,724,,0.754072964191437,0.000000000323,protein_coding,rs12983238,DBP
SARS2,724,,0.85808140039444,0.000000000323,protein_coding,rs12983238,DBP
KDM4B,725,,0.782683491706848,0.00000000000000571,protein_coding,"rs169080, rs2613765",SBP
UHRF1,725,,0.402650535106659,0.000000000002995,processed_transcript,rs1840221,SBP
ARHGEF18,726,,0.708519756793976,0.000000000000001295,protein_coding,"rs35086839, rs59050162",DBP
INSR,726,,0.863395988941193,0.000000000000000000156,protein_coding,"rs7508679, rs7248104, rs12461206, rs57432701, rs4247374, rs12978472, rs11671314, rs62109585","PP,DBP, SBP"
KANK3,727,,0.752962172031403,0.0000000000051,protein_coding,rs2009733,DBP
ARHGAP15,728,,0.833785593509674,0.0000000000236,protein_coding,rs7606205,DBP
PDE11A,729,0.75,0.788751721382141,0.00000000669,protein_coding,rs1837164,SBP
CCDC141,730,,0.426514059305191,0.000000000000000000000000005095,protein_coding,"rs151041685, rs7591091, rs13031826, rs55844607, rs79146658, rs10497529","DBP, PP"
KLF7,731,,0.733169853687286,0.00000000469,protein_coding,rs1263671,"DBP, PP"
C2orf43,732,,0.28308567404747,0.0000000000000000457,protein_coding,"rs2289081, rs56152193",PP
TDRD15,732,,0.490951210260391,0.000000034645,protein_coding,NA,PP
FN1,733,,0.793628573417664,0.0000000000000000000000000000017,protein_coding,"rs34923683, rs1250247, rs1250259",PP
PNKD,734,,0.807459950447083,0.0000000501,protein_coding,"rs10193383, rs1870123","SBP, PP"
TNS1,734,,0.655709207057953,0.0000000000000000000785,protein_coding,"rs1063281, rs1035673, rs2161967, rs6729561, rs3828278","DBP,SBP"
KCNK3,735,0.75,0.783031582832336,0.000000000000000000000000000000000000000000000000000000000000000000121,protein_coding,"rs1275985, rs1275988, rs35021474",SBP
FOSL2,736,,0.749543011188507,0.000000000003296,protein_coding,rs7562,SBP
PRKCE,737,,0.807899415493012,0.00000000000000000000463,protein_coding,"rs687914, rs10495928, rs11690961","DBP, PP"
CCDC104,738,,0.605587244033814,0.000000000000208,protein_coding,NA,DBP
RTN4,738,,0.715863049030304,0.0000000945,protein_coding,rs2920899,SBP
SMEK2,738,,0.456495583057404,0.0000000000000777,protein_coding,"rs55761024, rs7598650, rs1975487",DBP
IMMT,739,,0.782824873924255,0.0000000000000774,protein_coding,NA,SBP
MRPL35,739,,0.400738149881363,0.0000000000000769,protein_coding,NA,SBP
POLR1A,739,,0.781878471374512,0.000000000000384,protein_coding,rs72847885,"SBP, DBP"
PTCD3,739,,0.827664196491242,0.0000000000000918,protein_coding,NA,SBP
REEP1,739,,0.733420372009277,0.000000000000243,protein_coding,"rs1010239, rs4832029, rs2003931",SBP
TCF7L1,739,,0.821712374687195,0.000000000000000000000459,protein_coding,"rs11126989, rs11689667, rs6733190",PP
SLX4IP,740,,0.669813573360443,0.00000000000521,protein_coding,"rs11699025, rs680515, rs1466698, rs552525086, rs6074155, rs596547, rs856999, chr20:10573001:I","PP, DBP"
JAG1,741,0.75,0.79025000333786,0.000000000123,protein_coding,rs35761929,"PP, DBP"
JAG1,741,0.75,0.79025000333786,0.000000000123,processed_transcript,rs35761929,"PP, DBP"
SLX4IP,741,,0.669813573360443,0.00000000000521,protein_coding,"rs11699025, rs680515, rs1466698, rs552525086, rs6074155, rs596547, rs856999, chr20:10573001:I","PP, DBP"
DYNLRB1,742,,0.73418402671814,0.0000000122,protein_coding,rs6141479,PP
GSS,742,,0.834828674793243,0.002006,protein_coding,NA,PP
MYH7B,742,0.75,0.794095158576965,0.00159,protein_coding,NA,"PP,DBP"
TRPC4AP,742,,0.745051145553589,0.001118,protein_coding,NA,PP
GNAS,743,0.75,0.721497237682343,0.000000000024545,protein_coding,"rs6026578, rs185799410, rs8121252","DBP, SBP"
ZNF831,743,,0.432791918516159,0.000000000000000000000000000000000000000000000000000000000000000000342,protein_coding,NA,DBP
DNAJC5,744,,0.763607025146484,0.0000000387,protein_coding,NA,"DBP, SBP"
RGS19,744,,0.735927641391754,,protein_coding,NA,""
TCEA2,744,,0.849140763282776,0.000000000000000000000144,protein_coding,"rs35213536, rs13039439",DBP
TPD52L2,744,,0.591499447822571,0.0000000000199,protein_coding,rs79208229,SBP
ZBTB46,744,,0.748502254486084,0.00000000000000000035,protein_coding,"rs6010642, rs7261870, rs6062533, rs8118848","DBP,SBP"
HSF2BP,745,,0.525725185871124,0.0000000000000000307,protein_coding,"rs4818833, rs200533753",DBP
RRP1B,745,,0.718501746654511,0.000000000000000465,protein_coding,rs9306160,DBP
SIK1,745,0.75,0.786235451698303,0.000000000000000000000159,protein_coding,rs137923903,DBP
ZC3H7B,746,,0.725913107395172,0.0000000636,protein_coding,NA,PP
XRCC6,747,,0.693227171897888,0.0000000000755,protein_coding,rs73161324,PP
CEP97,748,,0.860680758953095,,protein_coding,rs145072852,""
FAM172BP,748,,0.0390202887356281,0.000000000059,pseudogene,rs16843947,DBP
NXPE3,748,,0.489310622215271,,protein_coding,NA,""
RPL24,748,,0.598524034023285,,protein_coding,NA,""
SENP7,748,,0.654232740402222,0.000000000147,protein_coding,"rs3846087, rs56290975",DBP
ZBTB38,749,,0.791200339794159,0.00000000000000000000181,protein_coding,"rs7624559, rs16851397, rs55788564",DBP
MBNL1,750,,0.803198099136353,0.00000105,protein_coding,"rs146975914, rs13077912",PP
MECOM,751,,0.894408166408539,0.0000000000000000000000000000000000000000000000000000139,protein_coding,"rs11721038, rs2242338, rs1420476, rs1290790, rs419076, rs448378, rs1918966, rs4955658, rs73174306, rs6770911, rs4955571","DBP,SBP"
SENP2,752,,0.78151923418045,0.00000000000000000000115,protein_coding,"rs12374077, rs4687477",DBP
SLC4A7,753,,0.823417901992798,0.0000000000000000000596,protein_coding,"rs112895819, rs9848210","DBP, SBP"
RBMS3,754,,0.758964657783508,0.00000000363,protein_coding,rs72851229,DBP
TRAK1,755,,0.882914662361145,0.00000000000000000000000000000000000000000000000000000000000000000000002185,protein_coding,NA,PP
ULK4,755,,0.791357815265656,0.000000000000000000000000000000000000000000000000000000000000000000000000154,protein_coding,"rs6768542, rs149240564, rs9816560, rs3774372, rs9815354, rs1716653","DBP, PP"
ACTBP13,756,,0.102194614708424,0.00000000000000086,pseudogene,rs36022378,DBP
BSN,756,,0.70993173122406,0.0000001175,protein_coding,rs73077107,SBP
DAG1,756,,0.803601384162903,0.0000000149,protein_coding,NA,SBP
NICN1,756,,0.444154500961304,0.0000000796,protein_coding,NA,SBP
RHOA,756,,0.693227171897888,0.00000001228,protein_coding,NA,SBP
RNF123,756,,0.759133160114288,0.000000113,protein_coding,NA,SBP
NT5DC2,757,,0.653399646282196,0.0000000002565,protein_coding,NA,PP
SMIM4,757,,0.603402256965637,0.000000000138,protein_coding,NA,PP
STAB1,757,,0.829549431800842,0.000000000165,protein_coding,rs13303,PP
CACNA1D,758,1,0.903744339942932,0.0000000000103,protein_coding,"rs3821843, rs9810888, rs7340705, rs2612016, rs144980716","SBP, DBP"
CADM2,759,,0.749043345451355,0.00000000000000185,protein_coding,"rs9839708, rs62250714, rs1449386, rs1375564, rs9829032, rs13078807","PP,SBP"
MANBA,760,,0.827267229557037,0.000000000000000137,protein_coding,NA,"PP, DBP"
SLC39A8,760,,0.86457896232605,0.000000000000000000000000000000000000000000000000000000000000000000000000000011400000000186,protein_coding,"rs112519623, rs13107325",DBP
C4orf51,761,,0.102194614708424,0.0000000012815,protein_coding,rs77866798,PP
ZNF827,761,,0.735766470432282,0.000000000000101,protein_coding,"rs4835266, rs7679276",PP
HGFAC,762,,0.879364013671875,0.0000000000000000307,protein_coding,"rs3752440, rs2498323",PP
RBM47,763,,0.734616577625275,,protein_coding,rs35529250,""
AFAP1,764,,0.545371532440186,0.000008905,protein_coding,"rs7437940, rs28734123",PP
CEP120,765,,0.821310639381409,0.000000000000000929,protein_coding,rs1047438,"PP,DBP, SBP"
CSNK1G3,765,,0.742730259895325,0.000000000022,protein_coding,"rs4530754, rs200741311, rs1579036","PP,DBP"
PRDM6,765,,0.249580472707748,0.0000000000009895,protein_coding,"rs1008058, rs10077410, rs450354, rs386484, rs1422279, rs13359291","SBP,PP, DBP"
TERT,766,0.75,0.686331272125244,0.0000000000000000447,protein_coding,"rs10069690, rs2853676","SBP, DBP"
ADRB2,767,1,0.882944762706757,0.00000000122,protein_coding,rs1800888,DBP
FBXO38,767,,0.744456708431244,0.0000000005455,protein_coding,rs10043775,PP
HTR4,767,0.75,0.72675347328186,0.0000000384,protein_coding,"rs11168048, rs34070447, rs1368386, rs67809946, rs13156027","PP,DBP, SBP"
SH3TC2,767,,0.808173656463623,0.00000000000000000000000806,protein_coding,"rs2400712, rs4705298, rs77021631, rs76444127, rs9687065","DBP, PP"
SPINK9,767,,0.0826382264494896,0.000000001054,protein_coding,NA,PP
SGCD,768,,0.945888698101044,0.00000001145,protein_coding,"rs256837, rs157350, rs157678",PP
EBF1,769,,0.711257994174957,0.00000000000000000000000000000469,protein_coding,"rs31864, rs1432679, rs62385385(^), rs149148360, rs888987, rs17717829","PP,DBP"
ITGA1,770,,0.764749228954315,0.000000497,protein_coding,"rs6867399, rs73754057",PP
ARL15,771,,0.498513787984848,0.0000000000000000118,protein_coding,"rs1694068, rs67199213",SBP
MAP1B,772,,0.785916924476624,0.00000000000912,protein_coding,"rs7716079, rs72761109","SBP, PP"
MRPS27,772,,0.710986435413361,0.00000000000342,protein_coding,NA,PP
GJA1,773,1,0.876127302646637,0.000000000000467,protein_coding,rs7759673,PP
PHACTR1,774,0.75,0.50995397567749,0.00000000000000000000000000000000000132,protein_coding,rs9349379,PP
AIG1,775,,0.824953258037567,0.000000000000000000000399,protein_coding,"rs9496542, rs6941056, rs1469789","PP,DBP"
ESR1,776,0.75,0.84160053730011,0.00000000000000000000000000000000000000000000338,protein_coding,"rs851966, rs866457, rs75339025, rs13192976, rs13219476, rs17082033, rs34777288, rs36083386","SBP,PP"
SYNE1,776,,0.877525448799133,0.0000000225,protein_coding,"rs13206305, rs35764603, rs6904757",PP
THBS2,777,0.75,0.843228459358215,0.0000000000000000000105,protein_coding,"rs3252, rs11759438, rs73046010, rs73046018",PP
CDKAL1,778,0.75,0.692655503749847,0.00000000002195,protein_coding,"rs9295474, rs4712523, rs4712524, rs10946398, rs7754840, rs7756992, rs9368222, rs10440833, rs2206734, rs79205226",SBP
AGPAT1,779,,0.747804522514343,0.00000000000000000145,protein_coding,NA,SBP
ATF6B,779,,0.790864884853363,0.00000000000000000247,protein_coding,NA,"SBP,DBP"
BAG6,779,,0.720664024353027,0.000000000000000000004095,protein_coding,rs805303,DBP
BTNL2,779,,0.235748067498207,0.00000000000000000000000000000000314,protein_coding,NA,DBP
C2,779,,0.816132187843323,0.0000000000000000202000000000018,protein_coding,NA,"DBP, SBP"
C6orf10,779,,0.29922741651535,0.0000000000000000000000000000000000217,protein_coding,rs3129927,DBP
C6orf25,779,,0.303905159235001,0.000000000000000000000000000000114,protein_coding,NA,PP
CFB,779,,0.798596262931824,0.00000000000000000000000000000286,protein_coding,NA,DBP
CLIC1,779,,0.477492392063141,0.00000000000000000000000000000757,protein_coding,NA,""
CSNK2B,779,,0.660485565662384,0.0000000000000000000017150000085,protein_coding,NA,DBP
CYP21A1P,779,,0.628025591373444,,pseudogene,NA,""
CYP21A2,779,0.75,0.75995260477066,0.0000000000000000000000000000214,protein_coding,NA,DBP
FKBPL,779,,0.804681122303009,0.000000000000000000601,protein_coding,NA,SBP
HCG23,779,,0.402550011873245,0.00000000000000000000000000000000041,antisense,NA,DBP
HLA-DRA,779,0.75,0.648285090923309,0.00000000000000000000000000000000443,protein_coding,NA,DBP
HLA-DRB9,779,,0.0492881238460541,0.0000000000414,pseudogene,rs9268977,DBP
LSM2,779,,0.802551507949829,0.00000000000000000000000000000111,protein_coding,NA,PP
LY6G5B,779,,0.526769876480103,0.00000000000000000000417,protein_coding,NA,DBP
MSH5,779,,0.854303359985352,0.000000000000000000000000000005235,protein_coding,rs409558,PP
NOTCH4,779,,0.854959011077881,0.00000000000000000000000000000000105,protein_coding,NA,DBP
PPT2,779,,0.793576538562775,0.000000000000000000000000000000000253,protein_coding,NA,DBP
PRRC2A,779,0.75,0.743947744369507,0.0000000000000000000261765,protein_coding,NA,"DBP, SBP"
PRRT1,779,,0.618554830551148,0.00000000000000000509,protein_coding,NA,SBP
SAPCD1,779,,0.770353198051453,0.00000000000000000000000000000171,protein_coding,NA,PP
SLC44A4,779,,0.876142859458923,0.00000000000000000000000000000149,protein_coding,NA,"DBP, SBP"
STK19,779,,0.702130615711212,0.00000000000000000000000000000125,protein_coding,NA,DBP
STK19P,779,,0.613744854927063,0.000000000000000000000238,pseudogene,rs4959021,SBP
TNXB,779,,0.749115467071533,0.00000000000000000108,protein_coding,"rs147384090, rs1009382, rs2021783","DBP, PP, SBP"
VARS,779,,0.753948926925659,0.00000000000000000000000000000059,protein_coding,NA,PP
VWA7,779,,0.776572287082672,0.000000000000000000000000000003185,protein_coding,NA,PP
CRIP3,780,,0.519306540489197,0.00000000000000001155,protein_coding,rs2270860,SBP
SLC22A7,780,0.75,0.802979230880737,0.000000000000000000000141,protein_coding,rs2270860,SBP
ZNF318,780,,0.496299773454666,0.00000000000000000479,protein_coding,"rs10948071, rs1563788",SBP
VEGFA,781,1,0.872544169425964,0.0000000000000000000000779,protein_coding,rs6905288,DBP
TFAP2D,782,,0.615781605243683,0.00000000000000237,protein_coding,rs78648104,SBP
COL21A1,783,,0.822614848613739,0.0000000000000004145,protein_coding,"rs115079907, rs12209452, rs200999181, rs2764043, rs9475640, rs1925149, rs1925153",PP
BLOC1S5,784,,0.75041002035141,0.0000000083,protein_coding,rs2743998,PP
BMP6,784,,0.777792990207672,0.000000000000000004403,protein_coding,"rs9392172, rs3812163",PP
EEF1E1-BLOC1S5,784,,0.634623646736145,0.000000151,protein_coding,rs2743998,PP
TXNDC5,784,,0.739240765571594,0.00000000425,protein_coding,"rs1150893, rs2567226","PP, SBP"
ACHE,785,,0.789435088634491,0.00000000000000000201,protein_coding,NA,PP
SLC12A9,785,,0.894403994083405,0.0000000000000000008305,protein_coding,rs314373,PP
SRRT,785,,0.733362674713135,0.00000000000000000329,protein_coding,rs12667888,PP
TRIP6,785,,0.793502032756805,0.000000000000000000223,protein_coding,rs12705090,PP
UFSP1,785,,0.409551411867142,0.00000000000000000154,protein_coding,NA,PP
GIMAP4,786,,0.649500131607056,0.0000000000681,protein_coding,rs7809305,DBP
NOS3,786,0.75,0.894327640533447,0.0000000000000000000000000000000000000000001055,protein_coding,"rs3918226, rs3793341, rs891511","DBP, SBP"
HDAC9,787,,0.800772130489349,,protein_coding,"rs13231835, rs11543651","SBP,DBP"
HDAC9,788,,0.800772130489349,,protein_coding,"rs13231835, rs11543651","SBP,DBP"
HIBADH,789,,0.573163211345673,0.00000000000116,protein_coding,rs12700814,SBP
HOTTIP,789,,0.102194614708424,0.00000000000000000000000000000000000000000000000000000010375,antisense,"rs2023843, rs929250, rs3735533",SBP
HOXA-AS2,789,,0.320588141679764,0.0000000188,antisense,rs6969780,SBP
HOXA13,789,,0.102194614708424,0.00000000000000000000000000000000000000000000000000000439,protein_coding,NA,SBP
HOXA3,789,,0.808216392993927,0.0000000191,protein_coding,rs6969780,SBP
HOXA4,789,,0.733259618282318,0.0000000178,protein_coding,NA,SBP
HOXA6,789,,0.474577307701111,0.0000000072,protein_coding,NA,SBP
CREB5,790,,0.738844931125641,0.000000000000000000365,protein_coding,"rs17156878, rs917275, rs62443821, rs12533079, rs2282909","PP,SBP"
TBX20,791,,0.789418756961823,0.000000000000765,protein_coding,rs3206736,DBP
BLK,792,,0.676445424556732,0.000000000000000000000691,protein_coding,NA,SBP
NOV,793,,0.597968876361847,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000854,protein_coding,rs2071518,PP
KCNK9,794,0.75,0.760040163993835,0.0000002855,protein_coding,"rs3780037, rs1862225",PP
TRAPPC9,794,,0.907151579856873,0.00000000000000000000000000088,protein_coding,"rs36002174, rs4440615, rs4631439, rs4454254, rs7830900, rs7462130","SBP,PP"
DPYSL2,795,,0.801071584224701,0.000000000274,protein_coding,"rs1442885, rs17321041",DBP
EBF2,795,,0.679507195949554,0.0000000000000000000000000000000277,protein_coding,"rs901178, rs73563812, rs6557876",SBP
RBPMS,796,,0.793089389801025,0.0000000000462,protein_coding,rs2979470,SBP
GEM,797,,0.842416405677795,,protein_coding,"rs2607073, rs138582164, rs201196388, rs2170363",PP
ZNF462,798,,0.727582216262817,0.00000000673,protein_coding,rs7020564,DBP
ABO,799,,0.408306241035461,0.0000000000000000000000942,processed_transcript,"rs687621, rs635634",DBP
DBH,799,0.75,0.886706650257111,0.000000000000000000000000000000000172,protein_coding,"rs3025380, rs6271",DBP
SARDH,799,,0.798194468021393,0.000000000000000000000000000000103,protein_coding,rs10993958,DBP
UBAP1,800,,0.737931668758392,0.000000000000747,protein_coding,rs4553000,PP
TLN1,801,,0.768769681453705,0.0000008,protein_coding,NA,DBP
TPM2,801,,0.865448713302612,0.000000864,protein_coding,rs1243876,DBP
HRCT1,802,,0.47623485326767,0.0000000000000000000000937,protein_coding,rs76452347,DBP
TLN1,802,,0.768769681453705,0.0000008,protein_coding,NA,DBP
